time,depth
23972.125435540067,46.42885591092487
24065.040650406507,47.191555685869034
24157.95586527294,47.62282115347654
24250.87108013937,48.06065976206732
24343.786295005808,49.247908601131655
24436.70150987224,49.71317829457364
24529.616724738673,50.259799223124645
24622.531939605113,51.49461714125927
24715.447154471545,52.12926608275447
24808.36236933798,52.57197337919689
24901.277584204414,53.26203525403644
24994.192799070846,54.18604651162791
25087.10801393728,55.34528127444705
25180.02322880372,56.10130855051181
25272.93844367015,57.40467543274189
25365.853658536587,58.794826480661854
25458.76887340302,59.96874636021274
25551.684088269452,60.808874632451214
25644.599303135885,62.195116502468565
25737.514518002325,63.71760422228252
25830.429732868757,64.73633479960043
25923.344947735193,65.9370418882229
26016.260162601626,67.69287559985236
26109.17537746806,68.79010313050237
26202.090592334494,69.8722814891435
26295.00580720093,71.93753769854567
26387.921022067363,73.20004984501315
26480.8362369338,74.1580655356083
26573.75145180023,75.63482803426056
26666.666666666664,77.44679987279335
26759.581881533104,78.6292631473203
26852.497096399537,79.697738366764
26945.41231126597,81.16279069767441
27038.327526132405,83.1462218589791
27131.242740998838,84.1692750927825
27224.15795586527,85.39265251095384
27317.07317073171,87.21568206085595
27409.988385598142,88.42621137993433
27502.903600464575,89.49618499308691
27595.81881533101,91.8477087626337
27688.734030197444,93.40170353685279
27781.649245063876,94.37902366910939
27874.564459930316,95.78188129121834
27967.47967479675,97.36827761627907
28060.39488966318,98.56105851400916
28153.310104529617,99.4822021831989
28246.22531939605,100.93023255813954
28339.140534262482,102.52285086196923
28432.055749128922,103.3625968992248
28524.970963995354,104.21203534481312
28617.88617886179,106.06105708245241
28710.801393728223,106.93847762195001
28803.716608594656,107.58728670376038
28896.631823461088,108.8154514339272
28989.547038327528,109.9300898844343
29082.46225319396,110.47814170578818
29175.377468060396,111.3953488372093
29268.29268292683,112.26022001108811
29361.20789779326,112.69856887298747
29454.123112659698,113.11845016909525
29547.038327526134,113.61359570661898
29639.953542392566,114.70790998720557
29732.868757259002,115.20049148885158
29825.783972125435,115.66036098576882
29918.699186991867,116.18654663665917
30011.614401858307,116.52025278740452
30104.52961672474,116.73379238664413
30197.444831591172,116.9642111126584
30290.36004645761,116.9642111126584
30383.27526132404,117.08673050615597
30476.190476190473,117.22719141323792
30569.105691056913,117.22719141323792
30662.020905923346,117.22719141323792
30754.93612078978,117.22719141323792
30847.851335656214,117.22719141323792
30940.766550522647,117.02446784334522
31033.68176538908,116.85983201789556
31126.59698025552,116.52835237575484
31219.51219512195,115.9451310894441
31312.427409988384,115.44845323480402
31405.34262485482,114.80139701194668
31498.257839721253,113.99395325845796
31591.173054587685,113.13833613042436
31684.088269454125,112.73274532412887
31777.003484320558,112.27107787686026
31869.918699186994,111.4465964515445
31962.833914053426,110.7288368777868
32055.74912891986,109.9472742679597
