43,43033359
43,14434613
46,39535828
49,64637043
44,87526628
39,59211216
34,97001905
34,09393836
33,21785767
32,34177698
32,33961297
32,74870388
33,15779479
28,87908588
21,47517708
14,07126829
10,38493765
9,995327259
9,605716869
7,697719498
3,933915817
0,170112136
-3,49592087
-6,745142054
-9,994363238
-13,24358442
-13,6106932
-13,91898335
-14,22727351
-14,34110853
-13,02893922
-11,7167699
-10,40460059
-8,312140274
-4,704997417
-1,097854559
2,413249337
5,651011574
8,888773812
12,61456368
17,07239501
21,53022634
24,7735326
27,89672101
30,51917309
30,30411933
30,08906556
28,63464544
24,97690735
21,31916925
17,66143115
14,56709153
11,47275191
8,378412287
8,896413487
10,20736755
11,51832161
6,207585001
0,829962623
-3,775956233
-3,217397674
-2,658839115
-5,016930914
-7,663482638
-7,716666011
-5,967678157
-4,587704914
-5,913838824
-7,239972733
-8,566106642
-9,892240551
-10,68208236
-10,91374259
-11,14540282
-7,09324417
-2,565105642
0,939230508
3,732110766
6,524991025
9,703887295
13,26879958
16,83371186
19,26620388
21,08893115
25,37169431
32,661168
38,42202639
36,71964544
35,01726449
33,10357401
31,07610148
29,61872373
28,27811238
24,11780126
17,55552368
10,9932461
7,698072664
5,611280211
3,62317799
2,770013433
1,916848876
1,063684319
0,210519762
-0,642644795
-1,495809352
-2,348973908
-3,212497417
-4,123211702
-5,033925988
-5,944640274
-6,436568845
-6,836568845
-7,236568845
-6,296322468
-4,955742758
-3,645344801
-5,32294043
-6,633305687
-6,270732588
-6,075820307
-6,069972354
-1,125479414
5,952518111
13,36044755
19,75389017
21,61941435
15,35676449
19,09009782
19,78805766
17,19769622
16,27253207
15,71289904
13,14163196
9,438820713
5,884202239
3,169342801
0,454483364
-2,097011056
-4,56434774
-4,925766647
-4,249942472
-3,239948156
-12,42581022
-15,97766885
-12,19329612
-9,956932482
-10,61369705
-11,97073752
-13,41331461
-14,10822986
-15,28275879
-17,69058002
-17,23504929
-13,7992951
-7,477507393
0,081151825
5,47427326
10,61917154
12,39321
14,16724846
17,97459947
21,93499551
20,45819479
18,44364934
16,55569914
15,33237408
14,10904902
12,88572396
11,73557554
11,07514773
10,41471992
9,754292117
8,798848035
7,381968239
5,965088444
4,548208648
2,939883243
1,124158428
-0,691566388
-2,507291204
-4,25058068
-5,889633934
-7,528687188
-9,147933925
-10,1267699
-11,25086393
-13,26725737
-15,28365081
-14,87008543
-13,41510913
-18,26295773
-27,49073551
-31,86440218
-22,44783355
-18,71117754
-19,75709058
-17,49230716
-7,141839873
1,401174745
7,448183292
13,63651052
21,45000258
29,26349465
32,90537145
33,26955056
33,63372966
32,9437841
28,28832191
23,63285973
18,97739754
19,62412778
23,25334127
26,88255475
29,91801379
26,1252967
22,33257961
18,53986253
16,68029782
16,6780756
16,67585338
16,67363115
16,6342814
12,91930555
9,204329706
5,48935386
1,774378015
-0,773508604
-3,14700258
-5,520496556
-7,893990532
-7,558166835
-6,168719599
-4,779272363
-3,389825127
-4,130744072
-5,620170054
-7,109596036
-5,567665231
-0,007424267
5,552816697
10,08242578
6,273285994
2,464146209
-1,344993576
-3,919138793
-4,56162584
-5,204112887
-5,846599933
-6,32020097
-6,644035166
-6,967869363
-7,29170356
-6,8691647
-6,07900926
-5,288853819
-4,498698379
0,854042121
7,277018622
13,69999512
20,12297162
16,14296962
11,95066192
7,758354232
10,13187626
16,8826181
23,63335994
29,12335423
30,392585
31,66181577
32,93104654
28,68414302
23,46380404
18,24346505
14,71032004
14,93254227
15,15476449
18,70109905
24,37268577
30,04427248
25,68476449
20,21069041
15,17950808
11,91989269
9,697329772
15,07981825
20,46230673
21,32885384
21,96846819
23,6721719
25,3758756
21,67071687
17,011053
13,73633856
12,0233756
9,396935356
4,737271491
0,077607625
3,528787983
7,590461992
9,142859726
9,402599986
9,197188731
8,127924661
7,065661924
6,171431155
5,277200386
2,044890614
-1,823698156
-10,05214643
-18,28059471
-16,50674192
-12,07404961
-13,2505169
-16,71804936
-19,64856885
-21,77356885
-23,61735672
-22,22720521
-20,83705369
-21,28097486
-24,05917035
-26,83736584
-24,54467274
-20,82172902
-18,49461823
-17,74153181
-16,90800705
-14,1439621
-11,84548374
-10,87207948
-6,633235512
2,933431155
7,682390059
9,085831155
11,53916449
8,118947933
2,277952894
4,328120118
6,378287342
7,234296652
0,754764488
-6,385287595
-14,4009126
-17,888333
-17,02512545
-14,70877631
-10,1195647
-5,530353078
-9,846331402
-14,3440483
-14,21923183
-12,86564067
-12,84413703
-12,07981885
-8,585500663
2,673931155
23,04893115
25,23493115
22,57335662
14,54230072
17,63682888
26,72205615
26,72420224
28,10029191
37,83446913
27,20687618
5,615253144
2,335277309
5,489123463
28,0633508
55,79995794
63,57182851
55,0089146
46,44600069
38,74579976
31,81064617
24,87549259
20,16518661
16,93811238
12,41623885
5,012392693
-1,445559136
-4,736821272
-7,699229638
-9,056057832
-10,41288603
-10,7961671
-11,07127627
-10,68896358
-9,886332003
-9,795805687
-11,15106885
-12,52272185
-14,20578196
-15,05364274
-12,94034224
-11,8240781
-14,95833736
-18,04759968
-19,68196092
-21,31632215
-23,64343123
-26,18930279
-26,38021494
-24,86581164
-22,92393922
-18,55974168
-14,19554415
-9,831346623
-12,54501836
-15,95869914
-19,37237992
10,17319586
9,822101258
9,105606413
8,389111567
9,064043095
20,99687892
20,20189297
15,60509012
11,00828728
6,411484441
1,814681599
-0,403173162
11,99251029
11,29763553
6,239241374
1,180847213
-3,877546947
-8,935941108
-12,59027558
-12,44844865
-12,30662173
-12,16479481
-10,87469788
-2,266068845
-2,641068845
-3,016068845
-3,391068845
-3,725393899
-2,066646599
-0,407899299
1,250848001
2,909595302
4,815806155
7,109075386
9,402344616
11,69561385
12,86402856
10,26662596
7,669223363
5,071820765
2,474418168
1,952894037
2,758570893
3,564247749
4,369924605
5,261109373
8,917049967
12,57299056
16,22893115
19,88487175
17,79810676
15,65333464
13,50856252
11,66421936
10,67494322
9,68566708
8,69639094
7,446350941
5,965067518
4,483784096
3,002500674
-0,466337207
-4,463512348
-8,460687489
-10,36381796
-5,984814397
-1,605810838
2,773192721
7,152196279
11,53119984
8,479868655
1,064690083
3,701390832
22,0602618
40,41913277
41,07368115
39,97725258
38,62812407
35,23442328
31,84072249
28,87043978
26,21957771
23,49069041
20,52772745
17,56476449
19,67004904
25,92208156
30,84045014
22,27399445
13,70753875
5,141083054
3,051007702
1,448401839
-0,154204024
-3,031852053
-6,117065086
-9,202278118
-12,28749115
-12,84815464
-13,0315866
-13,21501855
-21,76405665
-27,12084527
-27,80611987
-30,00509946
-29,91384216
-27,34149489
-24,76914762
-22,56935066
-21,00389612
-19,43844157
-17,87298703
-16,30753248
-14,74207794
-13,36528199
-12,01667641
-10,66807084
-9,31946526
-7,970859682
-7,768568845
-7,768568845
-6,758211702
-4,561783131
-6,497224307
-9,882735512
-10,80825306
-6,74051329
-1,608568845
-16,71635328
-26,77040491
-26,56384753
-26,35729016
-26,43990067
-27,26608578
-28,09227088
-28,91845598
-29,74464108
-30,29009473
-30,78600754
-31,28192034
-31,39315356
-29,75195755
-28,11076154
-27,13950517
-29,43913064
-31,73875611
-34,72252407
-38,39043452
-42,05834496
-44,10538912
-45,79663336
-44,84028558
-42,45831133
-41,49904023
-43,56301329
-45,62698635
-44,74364259
-38,38671044
-32,02977828
-25,67284613
-25,80193518
-26,20127512
-26,60061505
-17,17504504
-7,009965671
3,155113694
10,33477521
16,67239579
23,01001636
25,41155492
25,8744262
26,33729749
26,80016878
21,54087041
12,92093271
4,300995018
1,178606727
5,648072376
10,11753803
13,23150036
16,00658686
18,78167337
20,10467543
21,28406474
21,43920893
19,08671851
16,73422809
12,47501894
7,318530391
2,372957872
0,731736498
-0,909484876
-1,514523044
-0,800782586
-0,087042128
-0,338949073
-0,8028274
-1,275740927
-1,787172937
-2,298604946
-2,810036956
-3,321468966
-3,832900975
-4,344332985
-4,855764994
-5,367197004
0,723745565
7,715011941
8,450489978
4,838725272
1,213519508
-2,734271656
-6,682062821
-10,61003943
-14,52180414
-17,51792229
-19,6343016
-19,72389292
-11,17296699
-3,202568845
-14,00256885
-24,80256885
-24,32702168
-23,6213613
-24,29132849
-27,7542365
-31,21714451
-34,68005252
-35,28819047
-35,77737966
-36,26656885
-36,85900616
-37,74530354
-38,63160092
-39,51789829
-21,70441043
-0,060846073
1,757565609
-1,074367165
-3,906299938
-5,202744669
-1,636810603
3,650761298
11,31583307
17,26743115
19,74015843
22,2128857
23,01586801
22,60972467
22,20358133
21,42194895
20,43813018
19,45431141
15,59672996
9,481192111
3,726497234
4,82781882
5,929140406
4,459160238
2,263941115
-0,179154783
-3,292436033
-6,405717283
-6,60533075
-5,614854559
-4,624378369
-6,172846302
-9,716198903
-13,2595515
-16,72384974
-19,47665873
-22,22946772
-24,98227671
-26,24196334
-26,22973092
-26,21749851
-26,8520104
-29,23512729
-31,61824417
-34,00136105
-36,38447794
-34,46036779
-30,21698154
-21,39449477
-20,01523551
-21,87816068
-18,40877293
-15,82841432
-17,03812734
-18,24784037
-19,45755339
-20,66726642
-20,44238328
-19,47846575
-18,51454823
-17,5506307
-16,58671318
-15,62279565
-14,65887812
-13,6949606
-12,00932834
-10,24350555
-8,477682769
-9,24519928
-10,90280798
-20,68682971
-32,668665
-34,48491031
-33,73933808
-34,90760731
-35,16001115
-34,03861692
-32,91722269
-31,79582846
-30,67443423
-29,55304
-28,43164577
-27,31025154
-26,19434887
-25,14159915
-24,08884943
-23,03609971
-21,98334999
-20,93060027
-19,87785055
-18,82510083
-17,77235111
-16,71960139
-15,66685167
-14,61410195
-13,56135223
-12,50860252
-11,4558528
-10,40310308
-9,350353357
-8,297603638
-7,244853918
-6,192104199
-5,139354479
-4,08660476
-3,03385504
-1,981105321
-0,928355602
0,124394118
1,177143837
-0,242858061
-6,255112963
-12,26736786
-18,27962277
-22,7291594
-22,95356885
-23,17797829
-24,6937976
-25,71751621
-22,86225306
-26,62152885
-26,83856885
-19,63408609
-21,03063781
-22,95997778
-25,68850012
-28,41702245
-27,6326626
-23,1920376
-18,7514126
-22,66856885
-24,23302599
-16,47874027
-20,40939359
-24,76820299
-26,24991031
-27,67709826
-29,03328089
-31,26888298
-32,95768649
-30,22239237
-30,14106885
-30,94440218
-31,74773551
-33,83666408
-36,3541244
-38,87158472
-40,33139903
-41,07531885
-40,75031885
-40,42840125
-40,41164147
-40,08126115
-38,63895346
-37,19664577
-39,29513601
-43,56379273
-44,45868981
-43,19659304
-42,74645502
-47,73019486
-52,7398896
-55,33797183
-52,56185243
-46,03179961
-51,48138322
-62,88856885
-55,26694722
-47,6453256
-44,14896885
-46,58896885
-49,02896885
-39,39838963
-28,57401687
-18,96240144
-18,24433977
-17,5262781
-14,43894928
-10,9335145
-7,428079715
-3,657390763
1,408362662
6,474116086
11,53986951
12,10498352
8,515661134
4,926338752
1,33701637
-2,252306012
-4,191006465
-5,240910496
-6,290814527
-7,340718557
-8,390622588
-8,259944203
-6,626706381
-4,993468559
-3,360230736
-3,733441727
-4,212255286
-4,691068845
-5,169882405
-6,291651369
-9,565923214
-12,84019506
-16,1144669
-19,55254361
-24,31595055
-29,07935749
-33,84276443
-32,98434265
-31,76708075
-30,54981885
-22,90623658
-10,60911198
1,688012624
11,56137181
18,47235104
25,38333026
31,40573304
27,20950663
23,01328021
20,22705246
19,30989269
13,14399397
5,133943718
4,499408683
6,32337872
7,908296826
6,744117722
5,075531155
-3,294468845
-11,23217996
-13,4266244
-15,62106885
-17,81551329
-21,1042884
-24,61720353
-27,38846732
-24,72095463
-22,05344194
-19,38592925
-18,17433527
-23,59525984
-29,01618442
-34,43710899
-39,30387722
-36,8082825
-34,31268779
-31,81709307
-29,32149836
-28,49986568
-29,16268988
-29,82551409
-30,45859342
-30,62566958
-30,79274575
-30,95982192
-31,12689808
-28,54015914
-25,92560389
-23,31104863
-20,64831022
-17,86167229
-15,07503436
-12,28839643
-9,5017585
-8,202785061
-7,740622899
-7,278460737
-6,816298575
-7,602535326
-8,468457113
-9,334378901
-9,432717452
-8,166463582
-6,900209712
-8,393437266
-21,97285456
-24,68714027
-27,40142599
-30,1157117
-30,74487786
-31,06247442
-28,728832
-24,13672674
-20,27760815
-18,50468238
-16,73175662
-13,59913653
-10,42446404
-0,9932706
11,382168
23,75760659
19,83009782
12,56343115
5,296764488
7,104553962
9,097536418
8,937286668
-5,633055537
-20,20339774
-20,03769165
-5,135937266
9,76581712
15,00112812
15,03143115
15,06173419
14,21882492
11,75423569
9,289646452
6,825057217
4,494635038
2,193664165
-0,107306709
-2,408277583
-4,709248457
-4,781871026
-3,756948907
-2,732026789
-4,679997417
-10,11788562
-15,55577381
-20,68243388
-24,82353817
-28,96464246
-33,10574676
-38,5931233
-44,10797479
-49,62282627
-48,94081374
-47,93265048
-47,09051217
-46,4143988
-45,89886296
-50,57533355
-55,25180414
-52,40038232
-48,90515421
-36,51491031
-41,51018175
-32,76452803
-33,06248721
-33,3604464
-34,18228978
-36,35221226
-40,97236729
-36,41887654
-34,95765975
-35,14748002
-40,62025939
-46,09303876
-51,56581813
-48,20773551
-40,81244525
-59,21132165
-72,63423387
-75,95443091
-77,65030137
-75,55607644
-73,46185152
-71,38960218
-71,49293551
-71,59626885
-71,66926285
-68,73866348
-65,80806411
-62,87746474
-55,66456885
-47,63599742
-39,7715432
-35,84590218
-31,92026115
-27,99462013
-22,68672312
-8,887825044
4,911073028
18,7099711
27,76340265
32,25746441
36,75152617
41,24558792
43,53033605
40,66001905
37,78970205
34,91938505
35,10440413
35,91521494
36,72602575
