14.341666,14.349141,14.364180,14.380353,14.398339,14.417808,14.438018,14.457725,14.475631,14.491141,14.505012,14.519446,14.537721,14.563421,14.599070,14.644292,14.695024,14.745663,14.792160,14.833003,14.867240,14.894003,14.914369,14.927349,14.929672,14.919705,14.900485,14.888232,14.910703,15.017194,15.247091,15.578443,15.974863,16.399183,16.808061,17.200087,17.593533,18.006985,18.441315,18.840427,19.204439,19.623057,20.104804,20.612829,21.158199,21.725079,22.254804,22.747568,23.271299,23.805336,24.280605,24.738079,25.218651,25.685189,26.110806,26.487732,26.811585,27.093439,27.351676,27.596043,27.829150,28.056043,28.284292,28.520091,28.767228,29.026591,29.297830,29.577150,29.867754,30.018421
14.484556,14.496016,14.518259,14.540836,14.565146,14.591075,14.618023,14.644608,14.669009,14.689891,14.707478,14.723926,14.742987,14.769362,14.807217,14.857270,14.915114,14.974236,15.030234,15.082590,15.129934,15.168878,15.201975,15.230288,15.242393,15.225787,15.189030,15.128534,15.063644,15.116397,15.351542,15.690199,16.065735,16.472624,16.901635,17.328682,17.734738,18.151823,18.606475,19.028427,19.409395,19.824423,20.274733,20.766700,21.326337,21.914760,22.454377,22.926673,23.429073,23.997098,24.542292,25.026097,25.489878,25.941027,26.353627,26.718921,27.036313,27.314845,27.572054,27.817945,28.053348,28.280488,28.506131,28.737079,28.977921,29.230285,29.494087,29.765443,30.047110,30.192938
14.632736,14.646944,14.674736,14.703043,14.733320,14.765664,14.799742,14.834126,14.866373,14.894115,14.916790,14.936492,14.957539,14.985387,15.025469,15.080280,15.145651,15.214461,15.282605,15.349371,15.410020,15.458509,15.502422,15.549395,15.582892,15.571756,15.537705,15.471981,15.307519,15.248549,15.471252,15.820248,16.193303,16.593508,17.017460,17.461908,17.891968,18.311376,18.760986,19.188367,19.582325,20.002569,20.440030,20.919196,21.476767,22.058438,22.593932,23.065203,23.558633,24.149257,24.764895,25.300382,25.756067,26.176094,26.562517,26.910894,27.222141,27.500932,27.761183,28.011997,28.253238,28.484521,28.711205,28.940471,29.177521,29.424639,29.682235,29.946583,30.220052,30.361350
14.785108,14.800839,14.832516,14.865891,14.901813,14.940461,14.981939,15.024957,15.066418,15.102645,15.132026,15.156727,15.182040,15.213985,15.257863,15.318231,15.393631,15.477029,15.565147,15.649600,15.713469,15.759348,15.807493,15.864841,15.920608,15.935789,15.913859,15.885765,15.722611,15.515921,15.617809,15.953562,16.325138,16.726475,17.147557,17.593419,18.039975,18.458105,18.883760,19.308740,19.711725,20.136580,20.594990,21.087032,21.624289,22.177322,22.704953,23.200354,23.720663,24.320344,24.951890,25.522392,25.987066,26.374667,26.728546,27.060939,27.368447,27.651602,27.919255,28.178428,28.428855,28.668215,28.899770,29.130714,29.366895,29.611003,29.863916,30.122294,30.388286,30.525347
14.936756,14.953685,14.988796,15.027069,15.068573,15.113499,15.162541,15.214842,15.266948,15.314096,15.353368,15.386768,15.420570,15.461007,15.512200,15.579790,15.667708,15.771449,15.882478,15.976992,16.030589,16.068855,16.125906,16.188143,16.252598,16.309901,16.321822,16.322660,16.251283,15.974005,15.845827,16.106609,16.488099,16.876465,17.286404,17.713896,18.153630,18.575760,18.983880,19.406319,19.832200,20.268607,20.744884,21.250903,21.767214,22.289751,22.813717,23.343759,23.903623,24.506519,25.116401,25.685780,26.157944,26.525575,26.855623,27.177633,27.483833,27.773548,28.051472,28.321531,28.583367,28.833843,29.073729,29.309384,29.547391,29.790865,30.040895,30.294526,30.553861,30.687021
15.080457,15.099940,15.140422,15.184431,15.231797,15.282971,15.339602,15.401696,15.466014,15.527729,15.582495,15.631021,15.680749,15.736655,15.799146,15.871521,15.963678,16.082401,16.207432,16.295647,16.337724,16.378895,16.446901,16.515297,16.584021,16.678644,16.748184,16.771659,16.766883,16.539599,16.198040,16.276447,16.674794,17.056301,17.438525,17.843531,18.256867,18.677967,19.089318,19.515256,19.970649,20.425850,20.902519,21.405969,21.906034,22.414052,22.948952,23.510981,24.093446,24.685440,25.267232,25.812254,26.272704,26.632256,26.955825,27.275690,27.582650,27.879022,28.168213,28.450620,28.724466,28.986842,29.236899,29.479393,29.721174,29.965948,30.214869,30.465144,30.718872,30.848596
15.212019,15.236790,15.286625,15.338271,15.392224,15.449660,15.513946,15.586423,15.664611,15.745351,15.823759,15.896189,15.969369,16.047817,16.124484,16.195698,16.277450,16.393828,16.521235,16.602618,16.641836,16.685896,16.748535,16.819716,16.899178,17.008007,17.119101,17.179736,17.211806,17.106937,16.686501,16.467643,16.797713,17.221485,17.587912,17.986004,18.382937,18.781720,19.187577,19.624747,20.111619,20.590620,21.059616,21.550026,22.042552,22.548202,23.096127,23.680971,24.278760,24.856966,25.409589,25.922071,26.361298,26.719614,27.044839,27.368056,27.679129,27.981776,28.282708,28.578797,28.864364,29.136694,29.395633,29.645071,29.891391,30.138545,30.387702,30.636009,30.885469,31.012427
15.336649,15.369304,15.432421,15.493916,15.555425,15.619131,15.691405,15.775754,15.870501,15.975283,16.085661,16.188575,16.284036,16.382233,16.475445,16.551129,16.624843,16.723668,16.832807,16.910409,16.955098,16.995149,17.046584,17.120676,17.209885,17.307084,17.419505,17.523389,17.605326,17.619301,17.278219,16.756509,16.807499,17.278392,17.705171,18.115238,18.520914,18.915510,19.320790,19.766811,20.261552,20.751699,21.216576,21.683336,22.164184,22.674569,23.230878,23.821617,24.424556,25.000049,25.536553,26.030412,26.463845,26.830932,27.152029,27.468483,27.783822,28.094207,28.407615,28.718674,29.015776,29.294676,29.558180,29.811847,30.061802,30.311441,30.561568,30.809104,31.055854,31.180923
15.468987,15.510572,15.588934,15.661848,15.731243,15.799971,15.880175,15.979141,16.093879,16.222230,16.360225,16.489411,16.599521,16.707964,16.818633,16.913047,16.996022,17.079665,17.156718,17.216716,17.258677,17.302476,17.361732,17.443114,17.541812,17.634840,17.729818,17.838370,17.945529,18.022084,17.842373,17.225533,16.855322,17.200987,17.749769,18.220130,18.652461,19.067453,19.495317,19.951635,20.429837,20.907322,21.372564,21.821246,22.279608,22.793259,23.357313,23.935165,24.524026,25.107716,25.653284,26.151910,26.597024,26.975681,27.284274,27.580900,27.901051,28.226182,28.553055,28.878146,29.185858,29.468250,29.731241,29.984686,30.235858,30.487236,30.738570,30.986266,31.231882,31.356026
15.623997,15.673709,15.767446,15.853867,15.932616,16.002968,16.083596,16.198792,16.341877,16.481160,16.616279,16.754549,16.875736,16.989859,17.116366,17.237886,17.345285,17.432022,17.491906,17.535413,17.565617,17.612234,17.684121,17.761613,17.854880,17.959794,18.052496,18.133028,18.217363,18.291595,18.240060,17.804457,17.218652,17.230694,17.756046,18.299498,18.781632,19.229110,19.673114,20.134778,20.605491,21.069322,21.527636,21.971260,22.408048,22.910461,23.471667,24.023739,24.595235,25.195838,25.763874,26.277019,26.736225,27.119882,27.418441,27.704688,28.038952,28.386773,28.725429,29.058458,29.372677,29.656301,29.915705,30.165470,30.415412,30.667512,30.920100,31.168690,31.414533,31.538606
