955.8	506.918768
955.6	504.077897
955.4	501.127328
955.2	498.085919
955	494.972677
954.8	491.807728
954.6	488.606224
954.4	485.38482
954.2	482.159379
954	478.944823
953.8	475.75956
953.6	472.610407
953.4	469.507513
953.2	466.460631
953	463.479597
952.8	460.567517
952.6	457.745207
952.4	455.025352
952.2	452.419369
952	449.936802
951.8	447.589956
951.6	445.376375
951.4	443.298423
951.2	441.357889
951	439.556386
950.8	437.894006
950.6	436.375136
950.4	435.001205
950.2	433.772854
950	432.689895
949.8	431.751611
949.6	430.955853
949.4	430.300889
949.2	429.784955
949	429.406337
948.8	429.161476
948.6	429.051356
948.4	429.074662
948.2	429.229561
948	429.513505
947.8	429.928001
947.6	430.462175
947.4	431.109653
947.2	431.864077
947	432.719553
946.8	433.664475
946.6	434.703758
946.4	435.836335
946.2	437.061338
946	438.377589
945.8	439.788562
945.6	441.283823
945.4	442.857656
945.2	444.503831
945	446.215946
944.8	447.985311
944.6	449.809565
944.4	451.684199
944.2	453.605034
944	455.568099
943.8	457.56984
943.6	459.60585
943.4	461.671679
943.2	463.762545
943	465.873337
942.8	467.997711
942.6	470.131045
942.4	472.268195
942.2	474.403994
942	476.533112
941.8	478.653395
941.6	480.754339
941.4	482.827899
941.2	484.865734
941	486.859586
940.8	488.796482
940.6	490.676227
940.4	492.494332
940.2	494.246656
940	495.929011
939.8	497.540604
939.6	499.070937
939.4	500.512826
939.2	501.858705
939	503.100877
938.8	504.231397
938.6	505.243647
938.4	506.131414
938.2	506.889516
938	507.513964
937.8	508.000287
937.6	508.349575
937.4	508.561252
937.2	508.634933
937	508.570266
936.8	508.36732
936.6	508.024839
936.4	507.543607
936.2	506.925485
936	506.173411
935.8	505.294417
935.6	504.289267
935.4	503.161774
935.2	501.91637
935	500.558363
934.8	499.088889
934.6	497.522932
934.4	495.871072
934.2	494.144334
934	492.353705
933.8	490.513324
933.6	488.627711
933.4	486.705284
933.2	484.75441
933	482.783535
932.8	480.801549
932.6	478.817089
932.4	476.83841
932.2	474.873549
932	472.930368
931.8	471.014575
931.6	469.136574
931.4	467.304329
931.2	465.525287
931	463.806229
930.8	462.152372
930.6	460.56971
930.4	459.063328
930.2	457.637586
930	456.295956
929.8	455.046765
929.6	453.883636
929.4	452.805236
929.2	451.810245
929	450.89792
928.8	450.05957
928.6	449.308889
928.4	448.650204
928.2	448.08701
928	447.621298
927.8	447.260962
927.6	446.99295
927.4	446.812132
927.2	446.71332
927	446.691803
926.8	446.739697
926.6	446.859904
926.4	447.051081
926.2	447.311974
926	447.641203
925.8	448.037816
925.6	448.498728
925.4	449.021173
925.2	449.60193
925	450.23738
924.8	450.923152
924.6	451.655521
924.4	452.430785
924.2	453.245405
924	454.095941
923.8	454.981817
923.6	455.895829
923.4	456.833218
923.2	457.789309
923	458.759771
922.8	459.735565
922.6	460.720849
922.4	461.714652
922.2	462.715847
922	463.722763
921.8	464.737763
921.6	465.750377
921.4	466.755401
921.2	467.747884
921	468.723469
920.8	469.677434
920.6	470.609288
920.4	471.516863
920.2	472.398141
920	473.251218
919.8	474.071212
919.6	474.860434
919.4	475.618765
919.2	476.346111
919	477.042158
918.8	477.710815
918.6	478.34445
918.4	478.940139
918.2	479.49527
918	480.007869
917.8	480.474168
917.6	480.897914
917.4	481.2803
917.2	481.622813
917	481.927051
916.8	482.194687
916.6	482.42698
916.4	482.625272
916.2	482.790774
916	482.924591
915.8	483.027584
915.6	483.100825
915.4	483.145851
915.2	483.164508
915	483.158854
914.8	483.134406
914.6	483.088915
914.4	483.02282
914.2	482.9365
914	482.830567
913.8	482.698725
913.6	482.552652
913.4	482.397341
913.2	482.237784
913	482.078428
912.8	481.932227
912.6	481.788402
912.4	481.644713
912.2	481.498493
912	481.347264
911.8	481.180771
911.6	481.009837
911.4	480.83763
911.2	480.667748
911	480.503731
910.8	480.353956
910.6	480.213414
910.4	480.081423
910.2	479.956543
910	479.836813
909.8	479.717429
909.6	479.599474
909.4	479.482097
909.2	479.36484
909	479.247547
908.8	479.132446
908.6	479.016824
908.4	478.899433
908.2	478.778701
908	478.652822
907.8	478.516149
907.6	478.371502
907.4	478.218613
907.2	478.057368
907	477.887619
906.8	477.714005
906.6	477.529163
906.4	477.330053
906.2	477.113413
906	476.876051
905.8	476.611212
905.6	476.322
905.4	476.008262
905.2	475.670364
905	475.309009
904.8	474.925539
904.6	474.520062
904.4	474.093084
904.2	473.644873
904	473.175401
903.8	472.687075
903.6	472.175503
903.4	471.639204
903.2	471.077072
903	470.488666
902.8	469.871414
902.6	469.231127
902.4	468.570744
902.2	467.893416
902	467.202254
901.8	466.500335
901.6	465.789575
901.4	465.072571
901.2	464.351924
901	463.630218
900.8	462.9126
900.6	462.198083
900.4	461.488144
900.2	460.784495
900	460.089309
899.8	459.402615
899.6	458.73185
899.4	458.081613
899.2	457.456403
899	456.860359
898.8	456.297479
898.6	455.769973
898.4	455.280563
898.2	454.83176
898	454.42589
897.8	454.066904
897.6	453.754375
897.4	453.489641
897.2	453.274191
897	453.109767
896.8	452.997059
896.6	452.940464
896.4	452.942309
896.2	453.004442
896	453.128152
895.8	453.312579
895.6	453.559904
895.4	453.871141
895.2	454.24721
895	454.688785
894.8	455.200698
894.6	455.776577
894.4	456.413902
894.2	457.109948
894	457.862141
893.8	458.662913
893.6	459.518302
893.4	460.42916
893.2	461.396262
893	462.419857
892.8	463.503633
892.6	464.639684
892.4	465.823577
892.2	467.050251
892	468.31443
891.8	469.608263
891.6	470.930864
891.4	472.279353
891.2	473.651307
891	475.044466
890.8	476.458914
890.6	477.888671
890.4	479.328673
890.2	480.77286
890	482.214414
889.8	483.641682
889.6	485.052698
889.4	486.442711
889.2	487.807599
889	489.143578
888.8	490.453687
888.6	491.724878
888.4	492.949087
888.2	494.117468
888	495.220868
887.8	496.243236
887.6	497.185693
887.4	498.043752
887.2	498.813764
887	499.492568
886.8	500.081477
886.6	500.571381
886.4	500.956795
886.2	501.231812
886	501.390371
885.8	501.425493
885.6	501.333102
885.4	501.109943
885.2	500.754468
885	500.266862
884.8	499.648879
884.6	498.904056
884.4	498.035262
884.2	497.045268
884	495.936711
883.8	494.710947
883.6	493.372242
883.4	491.925386
883.2	490.376348
883	488.732203
882.8	487.003834
882.6	485.196066
882.4	483.317052
882.2	481.375557
882	479.380965
881.8	477.341024
881.6	475.269592
881.4	473.17753
881.2	471.075205
881	468.972355
880.8	466.877511
880.6	464.799504
880.4	462.74746
880.2	460.730629
880	458.758264
879.8	456.842245
879.6	454.987665
879.4	453.201324
879.2	451.489401
879	449.857586
878.8	448.308661
878.6	446.851203
878.4	445.490614
878.2	444.231612
878	443.078114
877.8	442.033605
877.6	441.099583
877.4	440.277666
877.2	439.568984
877	438.974251
876.8	438.495102
876.6	438.129729
876.4	437.877823
876.2	437.739266
876	437.714131
875.8	437.801914
875.6	438.004151
875.4	438.319785
875.2	438.746527
875	439.280998
874.8	439.917043
874.6	440.652189
874.4	441.483846
874.2	442.410265
874	443.430297
873.8	444.547182
873.6	445.754515
873.4	447.048405
873.2	448.424126
873	449.876406
872.8	451.396091
872.6	452.982879
872.4	454.633223
872.2	456.343775
872	458.111209
871.8	459.932719
871.6	461.803384
871.4	463.718842
871.2	465.67438
871	467.66488
870.8	469.687572
870.6	471.732785
870.4	473.793395
870.2	475.862399
870	477.933181
869.8	479.995313
869.6	482.049592
869.4	484.091816
869.2	486.117083
869	488.119395
868.8	490.094252
868.6	492.02843
868.4	493.912448
868.2	495.737284
868	497.494742
867.8	499.17866
867.6	500.782112
867.4	502.298024
867.2	503.719085
867	505.037747
866.8	506.242457
866.6	507.330538
866.4	508.296125
866.2	509.133473
866	509.836851
865.8	510.403538
865.6	510.82338
865.4	511.090664
865.2	511.20101
865	511.151604
864.8	510.941551
864.6	510.571225
864.4	510.041265
864.2	509.3529
864	508.507953
863.8	507.506622
863.6	506.355384
863.4	505.059332
863.2	503.624315
863	502.056895
862.8	500.365062
862.6	498.555263
862.4	496.636746
862.2	494.62006
862	492.516801
861.8	490.342311
861.6	488.105485
861.4	485.816971
861.2	483.487018
861	481.125741
860.8	478.737869
860.6	476.341548
860.4	473.949958
860.2	471.576137
860	469.23248
859.8	466.934998
859.6	464.687021
859.4	462.496114
859.2	460.369365
859	458.313666
858.8	456.334195
858.6	454.44057
858.4	452.639673
858.2	450.937689
858	449.339973
857.8	447.850336
857.6	446.473115
857.4	445.211222
857.2	444.06665
857	443.040526
856.8	442.133946
856.6	441.34539
856.4	440.674611
856.2	440.121629
856	439.686741
855.8	439.37133
855.6	439.174995
855.4	439.096637
855.2	439.134184
855	439.284696
854.8	439.542222
854.6	439.905781
854.4	440.372717
854.2	440.940572
854	441.606964
853.8	442.371459
853.6	443.228605
853.4	444.174425
853.2	445.204608
853	446.314637
852.8	447.499553
852.6	448.755296
852.4	450.077835
852.2	451.463397
852	452.908377
851.8	454.408255
851.6	455.96091
851.4	457.56208
851.2	459.206659
851	460.88874
850.8	462.602859
850.6	464.340062
850.4	466.093818
850.2	467.858416
850	469.629036
849.8	471.401117
849.6	473.172466
849.4	474.93896
849.2	476.695563
849	478.436137
848.8	480.153563
848.6	481.838945
848.4	483.484211
848.2	485.081676
848	486.62434
847.8	488.105357
847.6	489.52068
847.4	490.865696
847.2	492.136009
847	493.327214
846.8	494.437034
846.6	495.457424
846.4	496.382364
846.2	497.205833
846	497.922104
845.8	498.522666
845.6	499.007789
845.4	499.375206
845.2	499.623329
845	499.751127
844.8	499.759688
844.6	499.646349
844.4	499.41156
844.2	499.056865
844	498.584846
843.8	498.001464
843.6	497.307802
843.4	496.50669
843.2	495.601036
843	494.594122
842.8	493.484262
842.6	492.284204
842.4	491.002342
842.2	489.647765
842	488.229777
841.8	486.762613
841.6	485.24739
841.4	483.690945
841.2	482.100443
841	480.483587
840.8	478.846847
840.6	477.20216
840.4	475.558505
840.2	473.924261
840	472.307069
839.8	470.713073
839.6	469.149162
839.4	467.621551
839.2	466.136191
839	464.698817
838.8	463.315036
838.6	461.98989
838.4	460.728647
838.2	459.536369
838	458.417711
837.8	457.379936
837.6	456.422296
837.4	455.545619
837.2	454.749918
837	454.034757
836.8	453.39335
836.6	452.833785
836.4	452.358274
836.2	451.968786
836	451.666652
835.8	451.458677
835.6	451.335183
835.4	451.293081
835.2	451.329479
835	451.441981
834.8	451.625224
834.6	451.883475
834.4	452.215878
834.2	452.620654
834	453.095009
833.8	453.635723
833.6	454.237422
833.4	454.896075
833.2	455.608
833	456.369917
832.8	457.178923
832.6	458.032202
832.4	458.927153
832.2	459.861203
832	460.831638
831.8	461.837585
831.6	462.872968
831.4	463.932575
831.2	465.010626
831	466.101142
830.8	467.193842
830.6	468.289437
830.4	469.385146
830.2	470.478588
830	471.567418
829.8	472.653381
829.6	473.727048
829.4	474.783459
829.2	475.817753
829	476.82539
828.8	477.800837
828.6	478.743087
828.4	479.648556
828.2	480.513202
828	481.332559
827.8	482.099317
827.6	482.81155
827.4	483.466721
827.2	484.063289
827	484.600529
826.8	485.083281
826.6	485.505041
826.4	485.863323
826.2	486.155413
826	486.378637
825.8	486.526735
825.6	486.603369
825.4	486.608882
825.2	486.544095
825	486.410182
824.8	486.208852
824.6	485.941192
824.4	485.609003
824.2	485.214286
824	484.759223
823.8	484.24823
823.6	483.680752
823.4	483.059564
823.2	482.388389
823	481.671843
822.8	480.914364
822.6	480.123497
822.4	479.303891
822.2	478.459162
822	477.592047
821.8	476.703054
821.6	475.795945
821.4	474.875008
821.2	473.945704
821	473.014451
820.8	472.09052
820.6	471.178102
820.4	470.282556
820.2	469.408445
820	468.559491
819.8	467.73842
819.6	466.947796
819.4	466.189501
819.2	465.465222
819	464.776723
818.8	464.123281
818.6	463.511043
818.4	462.943957
818.2	462.426009
818	461.960849
817.8	461.555755
817.6	461.206928
817.4	460.914249
817.2	460.677288
817	460.495596
816.8	460.365732
816.6	460.292336
816.4	460.275874
816.2	460.316077
816	460.411876
815.8	460.561956
815.6	460.762994
815.4	461.01334
815.2	461.311929
815	461.658215
814.8	462.052714
814.6	462.494342
814.4	462.981939
814.2	463.513752
814	464.087384
813.8	464.701069
813.6	465.349895
813.4	466.029205
813.2	466.734016
813	467.459415
812.8	468.1962
812.6	468.946787
812.4	469.710314
812.2	470.486365
812	471.27436
811.8	472.079407
811.6	472.890146
811.4	473.700547
811.2	474.504118
811	475.294545
810.8	476.061409
810.6	476.807153
810.4	477.529286
810.2	478.225325
810	478.892485
809.8	479.528624
809.6	480.127842
809.4	480.686436
809.2	481.201208
809	481.669541
808.8	482.090932
808.6	482.461831
808.4	482.779695
808.2	483.041916
808	483.245904
807.8	483.388041
807.6	483.467832
807.4	483.483747
807.2	483.434471
807	483.318978
806.8	483.134966
806.6	482.884308
806.4	482.568458
806.2	482.18963
806	481.750585
805.8	481.257945
805.6	480.70984
805.4	480.108291
805.2	479.45568
805	478.75485
804.8	478.007418
804.6	477.220246
804.4	476.39688
804.2	475.540256
804	474.652913
803.8	473.734493
803.6	472.790772
803.4	471.827868
803.2	470.853387
803	469.875827
802.8	468.909824
802.6	467.955797
802.4	467.017591
802.2	466.097681
802	465.197607
801.8	464.313837
801.6	463.453867
801.4	462.621319
801.2	461.820353
801	461.055557
800.8	460.332216
800.6	459.654596
800.4	459.027319
800.2	458.454592
800	457.939958
799.8	457.48898
799.6	457.099517
799.4	456.771645
799.2	456.505083
799	456.29947
798.8	456.152077
798.6	456.066625
798.4	456.043677
798.2	456.083397
798	456.185516
797.8	456.348323
797.6	456.571903
797.4	456.856511
797.2	457.202803
797	457.61156
796.8	458.088189
796.6	458.626346
796.4	459.222607
796.2	459.872558
796	460.571261
795.8	461.308179
795.6	462.086587
795.4	462.904833
795.2	463.761623
795	464.655706
794.8	465.588185
794.6	466.553085
794.4	467.547384
794.2	468.567979
794	469.611694
793.8	470.676492
793.6	471.7576
793.4	472.850412
793.2	473.949869
793	475.050649
792.8	476.144969
792.6	477.230918
792.4	478.304529
792.2	479.362055
792	480.399892
791.8	481.414675
791.6	482.402376
791.4	483.359646
791.2	484.283231
791	485.169839
790.8	486.01932
790.6	486.823628
790.4	487.577231
790.2	488.274471
790	488.909926
789.8	489.473602
789.6	489.968492
789.4	490.393038
789.2	490.745939
789	491.025869
788.8	491.234989
788.6	491.366004
788.4	491.416655
788.2	491.385697
788	491.273016
787.8	491.079001
787.6	490.806755
787.4	490.457348
787.2	490.031198
787	489.528135
786.8	488.947108
786.6	488.288142
786.4	487.552548
786.2	486.743008
786	485.863622
785.8	484.917712
785.6	483.914431
785.4	482.861192
785.2	481.76533
785	480.633624
784.8	479.478037
784.6	478.29514
784.4	477.086864
784.2	475.85514
784	474.602589
783.8	473.325433
783.6	472.039919
783.4	470.755073
783.2	469.479958
783	468.222938
782.8	466.99651
782.6	465.798237
782.4	464.631404
782.2	463.499238
782	462.405256
781.8	461.351826
781.6	460.346296
781.4	459.393058
781.2	458.49579
781	457.657332
780.8	456.879591
780.6	456.163746
780.4	455.511208
780.2	454.923449
780	454.402114
779.8	453.94745
779.6	453.563595
779.4	453.253096
779.2	453.01822
779	452.86066
778.8	452.786024
778.6	452.787898
778.4	452.863309
778.2	453.008619
778	453.22
777.8	453.487849
777.6	453.817451
777.4	454.208803
777.2	454.662237
777	455.178034
776.8	455.759976
776.6	456.401593
776.4	457.10011
776.2	457.852369
776	458.654945
775.8	459.504434
775.6	460.39719
775.4	461.328909
775.2	462.295003
775	463.290783
774.8	464.30887
774.6	465.348722
774.4	466.407377
774.2	467.481998
774	468.569683
773.8	469.668654
773.6	470.773234
773.4	471.879654
773.2	472.984196
773	474.083096
772.8	475.175284
772.6	476.253162
772.4	477.310429
772.2	478.340276
772	479.33582
771.8	480.284795
771.6	481.189065
771.4	482.046272
771.2	482.854836
771	483.613557
770.8	484.325825
770.6	484.983724
770.4	485.583764
770.2	486.122376
770	486.596078
769.8	487.001252
769.6	487.335759
769.4	487.596569
769.2	487.780692
769	487.885415
768.8	487.90529
768.6	487.843175
768.4	487.700615
768.2	487.480435
768	487.186419
767.8	486.825468
767.6	486.398481
767.4	485.908472
767.2	485.358081
767	484.749605
766.8	484.087682
766.6	483.37099
766.4	482.600765
766.2	481.778864
766	480.908202
765.8	479.985407
765.6	479.026905
765.4	478.042223
765.2	477.040889
765	476.031577
764.8	475.029546
764.6	474.028417
764.4	473.030141
764.2	472.03678
764	471.051139
763.8	470.072887
763.6	469.114051
763.4	468.180873
763.2	467.278845
763	466.412371
762.8	465.585095
762.6	464.797828
762.4	464.05291
762.2	463.353015
762	462.701268
761.8	462.101046
761.6	461.556563
761.4	461.070934
761.2	460.646437
761	460.284292
760.8	459.987757
760.6	459.751475
760.4	459.572716
760.2	459.448634
760	459.376744
759.8	459.348897
759.6	459.37297
759.4	459.45098
759.2	459.584941
759	459.776298
758.8	460.031895
758.6	460.341805
758.4	460.701939
758.2	461.107735
758	461.554555
757.8	462.035247
757.6	462.5501
757.4	463.096022
757.2	463.669838
757	464.268327
756.8	464.886522
756.6	465.523437
756.4	466.177235
756.2	466.846262
756	467.528726
755.8	468.225797
755.6	468.929793
755.4	469.635964
755.2	470.339329
755	471.034974
754.8	471.717118
754.6	472.383741
754.4	473.031155
754.2	473.655743
754	474.254016
753.8	474.820862
753.6	475.355573
753.4	475.856575
753.2	476.322694
753	476.752935
752.8	477.148104
752.6	477.504384
752.4	477.819786
752.2	478.092294
752	478.319922
751.8	478.502771
751.6	478.636626
751.4	478.718824
751.2	478.746992
751	478.71947
750.8	478.628585
750.6	478.484705
750.4	478.292963
750.2	478.059205
750	477.78908
749.8	477.496553
749.6	477.171535
749.4	476.812367
749.2	476.417133
749	475.98462
748.8	475.508342
748.6	475.000833
748.4	474.467951
748.2	473.915831
748	473.350194
747.8	472.777347
747.6	472.198088
747.4	471.615622
747.2	471.033255
747	470.454558
746.8	469.883899
746.6	469.324803
746.4	468.781347
746.2	468.257581
746	467.757329
745.8	467.287076
745.6	466.845906
745.4	466.434472
745.2	466.052932
745	465.701461
744.8	465.373102
744.6	465.079431
744.4	464.826003
744.2	464.61873
744	464.463079
743.8	464.37288
743.6	464.337684
743.4	464.354789
743.2	464.420511
743	464.530947
742.8	464.675676
742.6	464.862208
742.4	465.09143
742.2	465.364578
742	465.682856
741.8	466.048509
741.6	466.459317
741.4	466.914884
741.2	467.414547
741	467.95726
740.8	468.544937
740.6	469.170855
740.4	469.8306
740.2	470.519317
740	471.232128
739.8	471.960854
739.6	472.706944
739.4	473.468092
739.2	474.242036
739	475.026375
738.8	475.817775
738.6	476.613476
738.4	477.411048
738.2	478.208079
738	479.001924
737.8	479.794493
737.6	480.575398
737.4	481.337967
737.2	482.075193
737	482.7803
736.8	483.44179
736.6	484.06225
736.4	484.639345
736.2	485.171034
736	485.655199
735.8	486.091377
735.6	486.473495
735.4	486.798113
735.2	487.062039
735	487.262399
734.8	487.398382
734.6	487.465552
734.4	487.460743
734.2	487.380855
734	487.223071
733.8	486.982733
733.6	486.661574
733.4	486.259628
733.2	485.777581
733	485.216714
732.8	484.57787
732.6	483.864322
732.4	483.079799
732.2	482.228704
732	481.315772
731.8	480.351198
731.6	479.332193
731.4	478.260238
731.2	477.136635
731	475.963121
730.8	474.73551
730.6	473.467639
730.4	472.167736
730.2	470.844772
730	469.507804
729.8	468.169656
729.6	466.831761
729.4	465.499761
729.2	464.17901
729	462.874793
728.8	461.591493
728.6	460.336246
728.4	459.114746
728.2	457.932467
728	456.794588
727.8	455.706987
727.6	454.67284
727.4	453.69593
727.2	452.779857
727	451.9282
726.8	451.140275
726.6	450.425658
726.4	449.789891
726.2	449.238138
726	448.774708
725.8	448.410439
725.6	448.136426
725.4	447.950119
725.2	447.84831
725	447.827832
724.8	447.87774
724.6	448.008039
724.4	448.22135
724.2	448.520768
724	448.90925
723.8	449.394853
723.6	449.97062
723.4	450.634018
723.2	451.381392
723	452.208339
722.8	453.10814
722.6	454.078743
722.4	455.116664
722.2	456.218868
722	457.382718
721.8	458.605783
721.6	459.886084
721.4	461.22084
721.2	462.606778
721	464.040116
720.8	465.51524
720.6	467.029037
720.4	468.577658
720.2	470.15724
720	471.763717
719.8	473.396995
719.6	475.046314
719.4	476.704151
719.2	478.362629
719	480.013953
718.8	481.645664
718.6	483.25832
718.4	484.847659
718.2	486.409477
718	487.93927
717.8	489.433937
717.6	490.884417
717.4	492.284032
717.2	493.626037
717	494.903702
716.8	496.112818
716.6	497.24378
716.4	498.288652
716.2	499.239505
716	500.088739
715.8	500.825292
715.6	501.448714
715.4	501.955618
715.2	502.343474
715	502.610373
714.8	502.756178
714.6	502.777575
714.4	502.672896
714.2	502.440613
714	502.079365
713.8	501.591161
713.6	500.970934
713.4	500.217755
713.2	499.332008
713	498.315716
712.8	497.167819
712.6	495.901093
712.4	494.523486
712.2	493.043193
712	491.468309
711.8	489.808187
711.6	488.067353
711.4	486.253924
711.2	484.376867
711	482.445822
710.8	480.475327
710.6	478.469963
710.4	476.436902
710.2	474.382837
710	472.31451
709.8	470.231228
709.6	468.151979
709.4	466.089059
709.2	464.054981
709	462.061705
708.8	460.125848
708.6	458.248089
708.4	456.433942
708.2	454.68787
708	453.01365
707.8	451.414056
707.6	449.893521
707.4	448.455571
707.2	447.103884
707	445.842384
706.8	444.672593
706.6	443.60263
706.4	442.636963
706.2	441.779007
706	441.030896
705.8	440.394952
705.6	439.868143
705.4	439.449538
705.2	439.138261
705	438.933602
704.8	438.837146
704.6	438.845901
704.4	438.957939
704.2	439.170985
704	439.482621
703.8	439.885581
703.6	440.384409
703.4	440.979029
703.2	441.669239
703	442.454393
702.8	443.337699
702.6	444.31046
702.4	445.36843
702.2	446.507204
702	447.722455
701.8	449.008665
701.6	450.364428
701.4	451.786354
701.2	453.27095
701	454.814632
700.8	456.412108
700.6	458.061807
700.4	459.760899
700.2	461.506556
700	463.295786
699.8	465.126828
699.6	466.993609
699.4	468.891486
699.2	470.815517
699	472.760456
698.8	474.722988
698.6	476.694642
698.4	478.668143
698.2	480.636029
698	482.59104
697.8	484.519686
697.6	486.425008
697.4	488.304461
697.2	490.155657
697	491.975679
696.8	493.768813
696.6	495.518031
696.4	497.213326
696.2	498.844024
696	500.399482
695.8	501.864047
695.6	503.23686
695.4	504.512171
695.2	505.685066
695	506.751218
694.8	507.707764
694.6	508.549215
694.4	509.271141
694.2	509.868872
694	510.337454
693.8	510.673105
693.6	510.868451
693.4	510.918588
693.2	510.819677
693	510.56918
692.8	510.165995
692.6	509.610804
692.4	508.904398
692.2	508.048259
692	507.044641
691.8	505.893172
691.6	504.602518
691.4	503.179754
691.2	501.633019
691	499.971063
690.8	498.208323
690.6	496.346041
690.4	494.390471
690.2	492.347957
690	490.225404
689.8	488.026626
689.6	485.766521
689.4	483.457092
689.2	481.111176
689	478.741953
688.8	476.363326
688.6	473.986615
688.4	471.622836
688.2	469.281873
688	466.972512
687.8	464.703226
687.6	462.4798
687.4	460.3094
687.2	458.199488
687	456.157836
686.8	454.193255
686.6	452.313119
686.4	450.52363
686.2	448.829762
686	447.235313
685.8	445.740029
685.6	444.349694
685.4	443.067694
685.2	441.897338
685	440.841711
684.8	439.906579
684.6	439.089902
684.4	438.391606
684.2	437.810852
684	437.346206
683.8	436.994995
683.6	436.756299
683.4	436.628519
683.2	436.610222
683	436.700166
682.8	436.895624
682.6	437.197954
682.4	437.606274
682.2	438.119119
682	438.734301
681.8	439.451077
681.6	440.262529
681.4	441.164149
681.2	442.151477
681	443.220258
680.8	444.366421
680.6	445.586706
680.4	446.877378
680.2	448.234711
680	449.65504
679.8	451.131391
679.6	452.664851
679.4	454.253294
679.2	455.894291
679	457.584766
678.8	459.32643
678.6	461.106358
678.4	462.916935
678.2	464.750519
678	466.599966
677.8	468.454105
677.6	470.314858
677.4	472.179208
677.2	474.044147
677	475.906241
676.8	477.763277
676.6	479.607055
676.4	481.431259
676.2	483.229194
676	484.993965
675.8	486.718809
675.6	488.396742
675.4	490.021183
675.2	491.585929
675	493.085195
674.8	494.514663
674.6	495.868227
